,Akt,AP1,apoptosis,ASK1,Bad,Bax,Bcl2,Bcl2t,Bim,CAD,cas3,cas9,cellDeath,CREB,cytc,DNAfrag,EGF,EGFR,ERBB,ERK12,FGF,FGFR,FLT3,FLT3L,iCAD,iCADt,IGF1,IGF1R,IkB,IKK,JAK,JNK,KIT,LRP1,LRP1ag,MEK12,MEK36,MEK47,MOMP,NFkB,NOX,Noxa,NRG1,p38,p53,PARP,PDGF,PDGFR,PDK1,PI3K,PKC,PUMA,Raf,Ras,ROS,RSK,SCF,Shc1,Shp2,Smac,Src,STAT,Trx,Trxt,VEGF,VEGFR,xIAP,xIAPt
JNK,0.30486493600616416,-1.1102230246251565e-16,-4.996003610813204e-16,-0.3358865706482872,0.0,0.0,-1.1102230246251565e-16,5.551115123125783e-17,0.0,-1.1102230246251565e-16,0.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-4.996003610813204e-16,5.551115123125783e-17,0.0,-1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,-1.1102230246251565e-16,0.0,0.0,5.551115123125783e-17,0.0,0.0,-1.1102230246251565e-16,0.0,5.551115123125783e-17,-1.1102230246251565e-16,-0.3358865706482872,0.0,0.12353161113149297,0.12353161113149297,0.0,0.0,-0.3358865706482872,5.551115123125783e-17,0.0,0.0,-1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,0.0,0.30486493600616416,0.30486493600616416,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,5.551115123125783e-17,-0.3358865706482872,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.6641134293517128,0.6641134293517128,0.0,0.0,5.551115123125783e-17,0.0
KIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353008911886673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353008911886673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRP1ag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEK12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.400707406039028,-0.400707406039028,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEK36,0.2714731459191075,-5.551115123125783e-17,-4.440892098500626e-16,-0.3563146096807243,0.0,0.0,-5.551115123125783e-17,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,-5.551115123125783e-17,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.10785221482019275,0.10785221482019275,0.0,-0.3563146096807243,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.2714731459191075,0.2714731459191075,0.0,-5.551115123125783e-17,-5.551115123125783e-17,0.0,-0.3563146096807243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6436853903192756,0.6436853903192756,0.0,0.0,0.0,0.0
MEK47,0.2714731459191075,-5.551115123125783e-17,-4.440892098500626e-16,-0.3563146096807243,0.0,0.0,-5.551115123125783e-17,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,-5.551115123125783e-17,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.10785221482019275,0.10785221482019275,0.0,0.0,-0.3563146096807243,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.2714731459191075,0.2714731459191075,0.0,-5.551115123125783e-17,-5.551115123125783e-17,0.0,-0.3563146096807243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6436853903192756,0.6436853903192756,0.0,0.0,0.0,0.0
MOMP,0.6565026648418513,-0.2233475968477175,-1.1102230246251565e-15,-0.2233475968477175,-0.0016456618602178064,-0.2233475968477175,0.7766524031522823,0.7766524031522826,-0.0016456618602178341,-3.3306690738754696e-16,-3.3306690738754696e-16,0.0,3.608224830031759e-16,0.0,3.608224830031759e-16,-1.1102230246251565e-15,1.1102230246251565e-16,0.0,-5.551115123125783e-17,3.608224830031759e-16,1.1102230246251565e-16,-5.551115123125783e-17,0.0,0.0,1.942890293094024e-16,0.0,0.0,-5.551115123125783e-17,0.0,2.498001805406602e-16,-5.551115123125783e-17,-0.2233475968477175,0.0,0.3307158261228869,0.3307158261228869,2.7755575615628914e-17,-0.0007599200973227305,-0.2233475968477175,-0.2233475968477175,0.0,0.0,-0.0016456618602178619,1.1102230246251565e-16,-0.0007599200973225639,-0.2233475968477175,2.498001805406602e-16,0.0,0.0,0.6565026648418513,0.6565026648418513,2.7755575615628914e-17,-0.0016456618602178619,-5.551115123125783e-17,1.1102230246251565e-16,-0.2233475968477175,2.7755575615628914e-17,0.0,2.7755575615628914e-17,3.608224830031759e-16,3.608224830031759e-16,0.0,0.0,0.7766524031522826,0.7766524031522823,0.0,0.0,3.608224830031759e-16,0.0
NFkB,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.36122760967736833,-0.36122760967736833,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noxa,0.4292687795179884,-0.25554219592754385,-9.43689570931383e-16,-0.25554219592754385,0.0,-2.7755575615628914e-16,-2.220446049250313e-16,1.6653345369377348e-16,0.0,-2.7755575615628914e-16,-2.7755575615628914e-16,-1.1102230246251565e-16,1.6653345369377348e-16,0.0,1.6653345369377348e-16,-9.43689570931383e-16,5.551115123125783e-17,0.0,-1.6653345369377348e-16,1.6653345369377348e-16,5.551115123125783e-17,-1.6653345369377348e-16,0.0,0.0,5.551115123125783e-17,-1.1102230246251565e-16,0.0,-1.6653345369377348e-16,0.0,1.1102230246251565e-16,-1.6653345369377348e-16,-0.25554219592754385,0.0,0.1852927335616204,0.1852927335616204,0.0,0.0,-0.25554219592754385,0.0,0.0,0.0,-0.25554219592754385,5.551115123125783e-17,1.6653345369377348e-16,-0.25554219592754385,1.1102230246251565e-16,0.0,0.0,0.4292687795179884,0.4292687795179884,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,5.551115123125783e-17,-0.25554219592754385,0.0,0.0,0.0,1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,0.7444578040724561,0.7444578040724559,0.0,0.0,1.6653345369377348e-16,-1.1102230246251565e-16
NRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p38,0.30486493600616416,-1.1102230246251565e-16,-4.996003610813204e-16,-0.3358865706482872,0.0,0.0,-1.1102230246251565e-16,5.551115123125783e-17,0.0,-1.1102230246251565e-16,0.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,-4.996003610813204e-16,5.551115123125783e-17,0.0,-1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,-1.1102230246251565e-16,0.0,0.0,5.551115123125783e-17,0.0,0.0,-1.1102230246251565e-16,0.0,5.551115123125783e-17,-1.1102230246251565e-16,5.551115123125783e-17,0.0,0.12353161113149297,0.12353161113149297,0.0,-0.3358865706482872,0.0,5.551115123125783e-17,0.0,0.0,-1.1102230246251565e-16,5.551115123125783e-17,-0.3358865706482872,0.0,5.551115123125783e-17,0.0,0.0,0.30486493600616416,0.30486493600616416,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,5.551115123125783e-17,-0.3358865706482872,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.6641134293517128,0.6641134293517128,0.0,0.0,5.551115123125783e-17,0.0
p53,0.3835244654057907,-0.2857865812661628,-8.326672684688674e-16,-0.2857865812661628,0.0,-2.7755575615628914e-16,-2.220446049250313e-16,1.1102230246251565e-16,0.0,-2.7755575615628914e-16,-2.7755575615628914e-16,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16,-8.326672684688674e-16,5.551115123125783e-17,0.0,-1.6653345369377348e-16,1.1102230246251565e-16,5.551115123125783e-17,-1.6653345369377348e-16,0.0,0.0,5.551115123125783e-17,-1.1102230246251565e-16,0.0,-1.6653345369377348e-16,0.0,1.1102230246251565e-16,-1.6653345369377348e-16,-0.2857865812661628,0.0,0.1620705159539786,0.1620705159539786,0.0,0.0,-0.2857865812661628,0.0,0.0,0.0,-1.6653345369377348e-16,5.551115123125783e-17,1.1102230246251565e-16,-0.2857865812661628,1.1102230246251565e-16,0.0,0.0,0.3835244654057907,0.3835244654057907,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,5.551115123125783e-17,-0.2857865812661628,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.7142134187338371,0.7142134187338371,0.0,0.0,1.1102230246251565e-16,-1.1102230246251565e-16
PARP,-0.6956797377916453,0.3040781420592745,3.9968028886505635e-15,0.3040781420592745,0.004962742973423251,0.3040781420592745,-0.6959218579407255,-0.6959218579407255,0.004962742973423362,1.3322676295501878e-15,0.3040781420592745,0.21123240633464624,-6.661338147750939e-16,0.0,0.12921583706496642,3.9968028886505635e-15,-1.1102230246251565e-16,0.0,9.992007221626409e-16,-5.551115123125783e-16,-1.1102230246251565e-16,9.992007221626409e-16,0.0,0.0,0.0,5.551115123125783e-16,0.0,9.992007221626409e-16,0.0,-3.3306690738754696e-16,9.992007221626409e-16,0.3040781420592745,0.0,-0.6342309903879402,-0.6342309903879402,0.0,0.0022932275216315245,0.3040781420592745,0.3040781420592745,0.0,0.0,0.004962742973423806,-1.1102230246251565e-16,0.0022932275216309694,0.3040781420592745,-0.6959218579407255,0.0,0.0,-0.6956797377916453,-0.6956797377916453,0.0,0.004962742973423806,1.1102230246251565e-15,-1.1102230246251565e-16,0.3040781420592745,0.0,0.0,0.0,-6.661338147750939e-16,0.23404826504086462,0.0,0.0,-0.6959218579407255,-0.6959218579407255,0.0,0.0,-0.6959218579407255,-0.6959218579407255
PDGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDGFR,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,0.1353008911886673,0.1353008911886673,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,0.1353008911886673,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324,5e-324
PDK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4105467743403808,-0.4105467743403808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI3K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41954977234979607,-0.41954977234979607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUMA,0.4292687795179884,-0.25554219592754385,-9.43689570931383e-16,-0.25554219592754385,0.0,-2.7755575615628914e-16,-2.220446049250313e-16,1.6653345369377348e-16,0.0,-2.7755575615628914e-16,-2.7755575615628914e-16,-1.1102230246251565e-16,1.6653345369377348e-16,0.0,1.6653345369377348e-16,-9.43689570931383e-16,5.551115123125783e-17,0.0,-1.6653345369377348e-16,1.6653345369377348e-16,5.551115123125783e-17,-1.6653345369377348e-16,0.0,0.0,5.551115123125783e-17,-1.1102230246251565e-16,0.0,-1.6653345369377348e-16,0.0,1.1102230246251565e-16,-1.6653345369377348e-16,-0.25554219592754385,0.0,0.1852927335616204,0.1852927335616204,0.0,0.0,-0.25554219592754385,0.0,0.0,0.0,-1.6653345369377348e-16,5.551115123125783e-17,1.6653345369377348e-16,-0.25554219592754385,1.1102230246251565e-16,0.0,0.0,0.4292687795179884,0.4292687795179884,0.0,-0.25554219592754385,-1.6653345369377348e-16,5.551115123125783e-17,-0.25554219592754385,0.0,0.0,0.0,1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,0.7444578040724561,0.7444578040724559,0.0,0.0,1.6653345369377348e-16,-1.1102230246251565e-16
Raf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4105467743403808,-0.4105467743403808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41954977234979607,-0.41954977234979607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROS,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.3783934278959393,-0.3783934278959393,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0
SCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smac,0.7066818726645836,-0.18637764880250288,-1.2490009027033011e-15,-0.18637764880250288,-0.0017815656612840125,-0.18637764880250288,0.813622351197497,0.8136223511974972,-0.0017815656612840403,-3.885780586188048e-16,-3.885780586188048e-16,-2.7755575615628914e-17,3.608224830031759e-16,0.0,3.3306690738754696e-16,-1.2490009027033011e-15,8.326672684688674e-17,0.0,-1.1102230246251565e-16,3.608224830031759e-16,8.326672684688674e-17,-1.1102230246251565e-16,0.0,0.0,1.3877787807814457e-16,-2.7755575615628914e-17,0.0,-1.1102230246251565e-16,0.0,2.220446049250313e-16,-1.1102230246251565e-16,-0.18637764880250288,0.0,0.37402660890636963,0.37402660890636963,0.0,-0.0008229999512991693,-0.18637764880250288,-0.18637764880250288,0.0,0.0,-0.0017815656612840958,8.326672684688674e-17,-0.000822999951298975,-0.18637764880250288,2.220446049250313e-16,0.0,0.0,0.7066818726645836,0.7066818726645836,0.0,-0.0017815656612840958,-1.1102230246251565e-16,8.326672684688674e-17,-0.18637764880250288,0.0,0.0,0.0,3.608224830031759e-16,-0.18637764880250288,0.0,0.0,0.8136223511974972,0.813622351197497,0.0,0.0,3.608224830031759e-16,0.0
Src,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9040923148033356,-0.9040923148033356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05933959158507435,-0.05933959158507435,-0.05933959158507435,0.0,-0.05933959158507435,-0.05933959158507435,-0.05933959158507435,-0.05933959158507435,0.0,0.0,-0.05933959158507435,-0.05933959158507435,0.0,0.0,-0.507060376938607,0.0,-0.05933959158507435,0.05285598362664867,0.05285598362664867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05933959158507435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05933959158507435,0.0,0.05285598362664867,0.0,0.0,-0.507060376938607,0.0,0.0,-0.05933959158507435,-0.05933959158507435,0.0,0.0
Trx,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386035401207532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.613964598792468,-0.613964598792468,0.0,0.0,0.0,0.0
Trxt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
VEGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0,0.0
VEGFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1353008911886673,-0.1353008911886673,0.0,0.0
xIAP,-0.7581826217566534,0.14705908444363502,1.4432899320127035e-15,0.14705908444363502,0.0018530421565782218,0.14705908444363502,-0.8529409155563648,-0.852940915556365,0.0018530421565782218,5.551115123125783e-16,5.551115123125783e-16,1.1102230246251565e-16,-3.3306690738754696e-16,0.0,-2.220446049250313e-16,1.4432899320127035e-15,0.0,0.0,3.3306690738754696e-16,-3.3306690738754696e-16,0.0,3.3306690738754696e-16,0.0,0.0,0.0,1.1102230246251565e-16,0.0,3.3306690738754696e-16,0.0,-1.1102230246251565e-16,3.3306690738754696e-16,0.14705908444363502,0.0,-0.4203536067630108,-0.4203536067630108,0.0,0.0008565505437262422,0.14705908444363502,0.14705908444363502,0.0,0.0,0.0018530421565783328,0.0,0.0008565505437260201,0.14705908444363502,-1.1102230246251565e-16,0.0,0.0,-0.7581826217566534,-0.7581826217566534,0.0,0.0018530421565783328,3.3306690738754696e-16,0.0,0.14705908444363502,0.0,0.0,0.0,-3.3306690738754696e-16,0.14705908444363502,0.0,0.0,-0.852940915556365,-0.8529409155563648,0.0,0.0,-0.852940915556365,-0.852940915556365
